label,p00,p01,p02,p03,p04,p05,p06,p10,p11,p12,p13,p14,p15,p16,p20,p21,p22,p23,p24,p25,p26,p30,p31,p32,p33,p34,p35,p36,p40,p41,p42,p43,p44,p45,p46,p50,p51,p52,p53,p54,p55,p56,p60,p61,p62,p63,p64,p65,p66
8,0,0,0,0,0,0,0,0,0,4,140,152,16,0,0,0,20,156,203,24,0,0,0,0,199,108,0,0,0,0,64,243,16,0,0,0,0,187,136,0,0,0,0,0,40,4,0,0,0
5,0,0,0,0,0,0,0,0,0,4,123,182,40,0,0,0,59,191,9,0,0,0,0,0,71,174,17,0,0,79,167,0,97,96,0,0,6,137,177,138,8,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,41,79,0,0,0,37,94,139,16,0,0,2,180,53,158,38,0,0,0,133,226,143,19,0,0,0,22,117,0,0,0,0,0,17,8,0,0,0
7,0,0,0,0,0,0,0,0,0,81,119,7,0,0,0,0,0,42,113,0,0,0,0,0,6,122,0,0,0,0,0,91,42,0,0,0,0,84,93,0,0,0,0,5,52,1,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,18,27,0,0,0,58,167,237,81,0,0,7,109,104,144,1,0,0,0,28,147,4,0,0,0,5,161,12,0,0,0,0,67,26,0,0,0,0
4,0,0,0,0,0,0,0,0,0,73,5,6,9,0,0,0,134,0,95,9,0,0,0,143,45,111,12,0,0,0,10,168,130,68,0,0,0,0,106,0,0,0,0,0,0,26,0,0,0
2,0,0,0,0,0,0,0,0,0,7,35,38,0,0,0,128,165,110,189,0,0,0,3,9,155,57,0,0,0,4,195,149,130,130,19,0,1,25,26,3,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,73,96,75,10,0,0,0,113,13,97,13,0,0,0,4,162,38,0,0,0,0,33,50,103,1,0,0,0,28,74,102,14,0,0,0,0,40,31,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,13,18,0,0,22,110,124,117,39,0,2,183,77,0,0,0,0,57,7,164,19,0,0,0,32,136,67,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,64,176,152,47,0,0,0,80,2,39,138,26,0,0,25,152,135,7,0,0,3,133,167,17,0,0,0,59,224,159,6,0,0,0,0,0,0,0,0,0
6,0,0,0,20,28,0,0,0,0,0,178,52,0,0,0,0,53,138,20,0,0,0,0,134,136,234,30,0,0,0,151,241,166,0,0,0,0,29,145,18,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,4,114,69,0,0,0,0,76,29,113,0,0,0,0,24,27,124,0,0,0,27,112,176,67,0,0,0,0,12,131,0,0,0,0,0,6,13,0,0,0
3,0,0,0,0,0,0,0,0,56,153,164,169,20,0,0,71,27,39,199,27,0,0,0,130,198,174,6,0,0,0,31,1,137,48,0,0,15,111,116,173,16,0,0,0,50,61,6,0,0
4,0,0,0,0,0,0,0,0,0,0,34,81,0,0,0,0,46,213,65,0,0,0,79,149,150,30,64,6,0,42,126,221,122,64,0,0,0,0,140,0,0,0,0,0,0,23,0,0,0
6,0,0,0,7,109,5,0,0,0,1,158,61,0,0,0,0,59,102,0,0,0,0,0,152,19,170,66,0,0,0,177,147,180,31,0,0,0,80,119,29,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,131,44,0,0,0,0,0,117,47,0,0,0,0,0,148,3,0,0,0,0,10,167,0,0,0,0,0,67,179,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,45,29,0,0,0,0,74,83,122,0,0,0,0,105,134,109,0,0,0,0,0,121,7,0,0,0,0,43,81,0,0,0,0,0,57,0,0,0,0
9,0,0,0,0,0,0,0,0,0,18,50,2,0,0,0,76,131,60,135,68,0,0,63,123,90,139,1,0,0,0,0,17,127,0,0,0,0,0,106,33,0,0,0,0,0,83,23,0,0
6,0,0,0,0,72,0,0,0,0,0,101,118,0,0,0,0,34,169,12,5,0,0,0,165,99,172,103,0,0,0,182,186,122,38,0,0,0,93,127,43,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,67,77,35,0,0,20,159,80,51,150,42,0,140,25,0,0,134,10,0,148,0,2,106,78,0,0,71,123,129,57,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,12,170,190,101,0,0,0,2,40,160,78,0,0,0,103,191,173,1,0,0,3,0,22,187,0,0,8,186,198,164,32,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,76,120,65,96,43,0,0,46,71,9,52,54,0,0,4,36,0,64,39,0,0,0,0,0,66,47,0,0,0,0,0,73,7,0
2,0,0,0,0,0,0,0,0,0,57,110,102,23,0,0,90,86,49,133,111,0,0,0,12,131,128,6,0,0,39,209,151,136,129,49,0,22,78,54,2,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,8,111,5,13,0,0,0,151,64,136,10,0,0,0,48,167,123,0,0,0,0,0,117,127,0,0,0,0,0,168,84,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,23,160,198,134,0,0,0,89,66,192,72,0,0,0,48,159,36,0,0,0,62,156,12,16,74,20,0,147,212,180,157,73,3,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,31,117,15,0,0,0,0,150,21,165,0,0,0,0,160,132,160,0,0,0,0,8,69,86,0,0,0,0,0,79,76,0,0,0,0,0,63,20,0,0
4,0,0,0,0,0,0,0,0,0,0,0,24,100,0,0,0,51,117,156,11,0,0,9,207,157,153,57,0,0,1,109,165,46,1,0,0,0,87,6,0,0,0,0,0,21,0,0,0,0
4,0,0,0,0,0,0,0,0,41,88,0,81,9,0,0,101,96,0,186,55,0,0,129,170,176,238,98,0,0,94,152,85,202,39,0,0,0,0,0,171,25,0,0,0,0,0,33,2,0
6,0,0,0,2,94,0,0,0,0,0,125,99,0,0,0,0,58,156,0,0,0,0,0,183,207,195,63,0,0,0,210,161,151,36,0,0,0,64,127,36,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,11,7,54,68,0,0,0,100,54,149,14,0,0,0,160,79,129,0,0,0,0,145,185,27,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,17,60,11,0,0,0,93,143,112,81,0,0,0,179,126,192,28,0,0,0,11,80,112,0,0,0,0,44,142,2,0,0,0,0,125,5,0,0,0
7,0,0,0,0,0,0,0,0,3,117,87,69,1,0,0,0,72,176,238,4,0,0,0,2,183,126,0,0,0,0,71,252,38,0,0,0,0,149,200,0,0,0,0,0,45,84,0,0,0
0,0,0,0,0,0,0,0,0,0,10,177,165,0,0,0,0,95,224,187,10,0,0,1,213,77,159,55,0,0,24,176,7,141,25,0,0,16,228,237,122,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,1,52,8,0,0,0,2,162,88,189,0,0,0,16,148,119,153,0,0,0,0,44,21,127,0,0,0,0,0,52,74,0,0,0,0,0,58,46,0,0
2,0,0,0,0,0,0,0,0,0,78,103,108,3,0,0,0,94,67,204,70,0,0,0,41,170,144,4,0,0,75,213,123,122,157,55,0,27,128,103,61,7,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,7,26,0,0,38,141,107,203,84,0,0,73,154,84,170,8,0,0,0,0,47,125,0,0,0,0,0,141,25,0,0,0,0,0,116,4,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,0,0,118,127,106,8,0,0,44,160,4,0,0,0,89,103,128,1,0,0,0,18,26,1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,44,64,0,0,0,0,0,97,55,0,0,0,0,0,147,12,0,0,0,0,0,141,0,0,0,0,0,0,154,0,0,0,0,0,0,22,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,31,12,0,0,1,149,143,123,41,0,0,69,199,25,0,0,0,84,48,55,120,0,0,0,25,131,133,27,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,1,38,11,0,0,0,0,119,149,140,0,0,0,0,131,158,95,0,0,0,0,0,48,94,0,0,0,0,0,72,73,0,0,0,0,0,31,105,0,0
1,0,0,0,0,0,0,0,0,0,0,15,179,0,0,0,0,0,125,154,0,0,0,0,0,165,90,0,0,0,0,34,223,13,0,0,0,0,147,118,0,0,0,0,0,43,14,0,0,0
2,0,0,0,0,8,28,0,0,0,0,48,92,132,0,0,0,0,52,8,116,0,0,72,104,0,60,68,0,0,112,40,64,132,0,0,0,76,116,92,8,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,58,121,149,92,0,0,39,104,64,75,213,0,0,0,84,179,224,32,0,0,31,11,6,144,21,0,0,178,164,165,121,3,0,0,0,0,0,0,0,0
2,0,0,0,31,0,0,0,0,0,0,158,25,0,0,0,0,0,65,110,0,0,0,0,0,62,81,0,0,0,0,4,168,13,0,0,0,0,74,161,74,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,29,90,116,57,0,0,31,157,121,98,216,0,0,0,13,137,191,83,0,0,0,8,80,134,0,0,0,171,96,173,54,0,0,0,31,69,18,0,0,0
5,0,0,0,0,0,0,0,0,0,85,210,133,0,0,0,4,183,124,20,0,0,0,0,0,35,151,31,0,0,0,36,0,102,89,0,0,0,125,177,165,13,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,52,24,0,0,0,0,160,124,183,12,0,0,8,180,132,172,0,0,0,0,12,96,84,0,0,0,0,12,152,0,0,0,0,0,88,24,0,0,0
1,0,0,0,0,0,0,0,0,0,36,139,0,0,0,0,0,0,159,0,0,0,0,0,0,171,0,0,0,0,0,0,174,10,0,0,0,0,0,137,27,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,92,132,194,221,153,0,12,94,65,9,173,63,0,0,6,4,120,130,1,0,0,0,96,134,4,0,0,0,0,94,0,0,0,0
6,0,0,3,29,0,0,0,0,0,80,106,0,0,0,0,0,108,0,0,0,0,0,0,131,122,123,77,0,0,0,95,154,5,124,0,0,0,4,111,141,29,0,0,0,0,0,0,0,0
2,0,0,0,10,18,0,0,0,0,127,194,245,38,0,0,0,2,121,194,2,0,0,19,176,135,15,0,0,0,142,227,103,117,141,33,0,62,142,117,90,23,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,73,126,112,5,0,0,0,142,1,95,59,0,0,0,126,88,158,8,0,0,0,88,145,151,0,0,0,0,121,4,142,0,0,0,0,24,46,32,0,0
2,0,0,0,0,0,0,0,0,0,19,62,31,0,0,0,73,161,212,217,0,0,0,0,99,165,36,0,0,0,91,201,134,170,177,66,0,21,70,43,12,1,0,0,0,0,0,0,0,0
2,0,0,0,62,54,0,0,0,0,1,220,100,0,0,0,0,0,118,79,0,0,0,4,4,142,14,60,0,0,161,233,155,72,126,0,0,0,6,102,108,10,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,4,68,112,128,51,0,0,137,61,0,0,0,0,46,27,132,33,0,0,0,39,123,79,0,0,0,0,0,0,0,0,0,0
0,0,0,0,20,18,0,0,0,0,0,114,209,10,0,0,0,145,38,120,86,0,0,13,194,0,42,134,0,0,51,154,3,150,73,0,0,2,128,169,100,1,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,27,115,179,203,224,0,0,127,77,13,155,64,0,0,0,0,101,95,0,0,0,0,86,98,0,0,0,0,0,89,0,0,0,0
4,0,0,0,0,0,0,0,0,0,120,0,92,12,0,0,12,180,0,148,36,0,0,36,188,112,223,20,0,0,0,112,100,203,0,0,0,0,0,16,172,0,0,0,0,0,0,28,0,0
9,0,0,0,0,0,0,0,0,0,1,47,111,26,0,0,0,89,118,111,51,0,0,0,59,142,192,0,0,0,0,0,108,59,0,0,0,0,81,117,0,0,0,0,0,77,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,197,181,221,8,0,0,62,98,0,177,25,0,0,0,0,0,203,9,0,0,0,0,22,187,3,0,0,0,0,54,132,0,0
8,0,0,0,0,0,0,0,0,0,0,110,114,39,5,0,0,0,138,93,95,0,0,0,8,207,67,0,0,0,0,129,158,0,0,0,0,27,163,116,0,0,0,0,1,52,2,0,0,0
3,0,0,0,0,0,0,0,0,93,180,175,16,0,0,0,68,0,98,96,0,0,0,0,2,192,129,0,0,0,0,55,12,150,28,0,0,0,87,171,193,31,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,6,45,22,0,0,0,3,153,116,185,56,0,0,0,13,120,128,7,0,0,90,228,155,153,113,21,0,43,29,1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,18,165,0,0,0,0,0,18,228,0,0,0,0,0,0,211,0,0,0,0,0,0,190,70,0,0,0,0,0,137,60,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,80,72,0,0,0,0,26,225,13,0,0,4,0,169,82,0,0,0,13,93,141,0,0,0,0,0,187,26,0,0,0,0,0,28,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,54,124,122,14,0,0,47,133,137,25,0,0,0,79,200,34,0,0,0,0,117,90,110,0,0,0,34,184,115,7,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,17,85,95,70,0,0,0,116,111,137,201,0,0,0,23,195,130,26,0,0,0,0,28,175,0,0,0,190,108,158,75,0,0,0,18,55,5,0,0,0
6,0,0,0,54,0,0,0,0,0,0,145,0,0,0,0,0,20,112,7,2,0,0,0,81,116,231,58,0,0,0,86,238,161,3,0,0,0,16,125,16,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,3,166,25,0,0,0,0,93,149,0,0,0,0,12,209,34,0,0,0,0,127,108,0,0,0,0,14,193,8,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,27,171,151,29,0,0,59,163,119,39,162,0,0,156,1,0,0,191,0,0,174,0,0,8,150,0,0,102,176,108,170,45,0,0,0,27,44,3,0,0
3,0,0,0,0,0,0,0,0,0,29,93,62,0,0,0,7,110,91,110,185,0,0,0,3,110,180,114,0,0,71,0,92,102,0,0,0,129,156,140,14,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,69,133,0,0,0,0,0,129,106,0,0,0,0,0,173,53,0,0,0,0,5,243,2,0,0,0,0,30,195,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3,180,225,119,7,0,0,64,132,27,82,171,0,0,140,24,0,0,172,14,0,159,42,0,31,182,2,0,51,187,199,180,33,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9,121,84,0,0,0,0,88,27,75,27,0,0,0,78,0,6,82,0,0,0,80,0,8,73,0,0,0,105,61,83,5,0,0,0,3,51,3,0,0
1,0,0,0,0,0,0,0,0,0,0,85,127,0,0,0,0,0,162,77,0,0,0,0,0,197,49,0,0,0,0,11,204,4,0,0,0,0,57,183,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,8,105,0,0,0,0,1,144,178,19,0,0,0,1,27,113,36,0,0,0,0,0,113,30,0,0,0,0,0,113,37,0,0,0,0,0,42,40,0,0
2,0,0,0,29,38,0,0,0,0,68,174,215,13,0,0,0,18,8,204,13,0,0,36,117,120,166,0,0,0,170,180,234,215,66,0,0,57,99,18,38,142,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,10,49,19,0,0,44,181,158,167,204,40,0,0,0,0,0,170,60,0,0,0,0,13,228,3,0,0,0,0,84,152,0,0,0,0,0,84,60,0,0
3,0,0,0,0,0,0,0,0,0,122,190,194,24,0,0,0,21,66,214,21,0,0,0,0,180,166,0,0,1,28,0,9,180,2,0,12,173,192,215,87,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,65,174,46,0,0,0,0,116,117,144,0,0,0,0,178,19,100,39,0,0,0,149,0,55,88,0,0,0,120,59,148,34,0,0,0,5,48,14,0,0
4,0,0,0,0,0,0,0,0,0,0,0,118,2,0,0,0,68,1,151,10,0,0,0,173,29,154,0,0,0,21,121,124,136,0,0,0,0,0,109,57,0,0,0,0,0,0,0,0,0
6,0,0,0,10,27,0,0,0,0,19,150,13,0,0,0,0,123,25,69,17,0,0,0,140,143,83,124,0,0,0,131,123,95,81,0,0,0,16,163,85,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,22,123,160,0,0,0,90,125,36,4,0,0,2,111,156,109,0,0,0,138,6,7,164,0,0,0,46,154,154,55,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,123,163,144,150,98,0,0,0,0,0,24,166,0,0,0,0,48,171,23,0,0,35,160,130,11,0,0,0,114,170,170,204,162,34,0,0,0,0,0,0,0
6,0,0,0,51,43,0,0,0,0,21,205,32,0,0,0,0,196,54,14,10,0,0,34,197,85,173,144,0,0,54,195,203,163,87,0,0,2,74,127,66,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,29,113,0,1,1,0,0,126,109,7,150,135,0,0,160,137,193,216,160,0,0,97,164,62,123,114,0,0,0,0,0,123,107,0,0,0,0,0,31,17,0
7,0,0,0,0,0,0,0,0,0,35,0,4,9,0,0,0,147,172,190,118,0,0,0,97,16,193,28,0,0,0,0,126,99,0,0,0,0,53,164,2,0,0,0,0,105,35,0,0,0
1,0,0,0,0,0,0,0,0,0,0,60,192,52,0,0,10,134,89,172,44,0,0,70,19,54,114,0,0,0,0,0,136,16,0,0,0,56,145,186,80,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,2,154,203,83,0,0,0,41,154,85,112,0,0,3,108,232,94,5,0,0,117,53,114,82,0,0,0,95,164,186,54,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,18,56,8,0,0,0,38,145,104,150,0,0,0,20,163,141,127,0,0,0,0,0,48,108,0,0,0,0,0,47,96,0,0,0,0,0,27,72,0,0
9,0,0,0,0,0,0,0,0,0,3,92,64,0,8,0,0,118,52,168,13,3,0,0,101,135,151,0,0,0,0,0,160,28,0,0,0,0,0,173,1,0,0,0,0,6,81,0,0,0
3,0,0,0,0,0,0,0,0,61,127,72,0,0,0,0,0,64,106,0,0,0,0,0,115,111,10,0,0,0,0,0,24,149,13,0,0,0,0,21,136,80,0,0,0,0,0,38,13,0
0,0,0,0,0,0,0,0,0,0,79,223,28,0,0,0,14,187,71,194,95,0,0,102,88,0,0,186,25,0,169,25,0,0,140,42,0,66,179,147,174,113,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,1,36,51,7,0,0,0,117,103,148,76,0,0,0,0,19,158,3,0,0,0,1,149,25,0,0,0,0,93,76,0,0,0,0,0,104,2,0,0,0
1,0,0,0,0,0,0,0,0,0,0,120,53,0,0,0,0,0,155,60,0,0,0,0,0,208,16,0,0,0,0,50,176,0,0,0,0,0,71,135,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,14,0,0,0,0,22,105,56,0,0,0,0,102,12,83,0,0,0,0,107,0,86,0,0,0,0,120,10,124,0,0,0,0,25,146,51,0,0,0,0,0,0,0,0,0
2,0,0,0,6,53,2,0,0,0,3,143,166,77,0,0,0,0,0,144,63,0,0,9,75,105,184,2,0,0,144,141,218,159,0,0,0,139,132,14,8,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,16,139,157,54,0,0,0,150,24,98,71,0,0,32,125,0,146,12,0,0,71,86,0,110,24,0,0,5,149,142,101,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,93,180,189,77,0,0,0,3,31,187,61,0,0,0,0,133,165,0,0,5,31,1,17,191,0,0,3,137,194,188,48,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,12,30,87,140,49,0,0,125,234,158,60,0,0,0,55,110,0,0,0,0,11,0,111,47,0,0,0,69,188,212,83,0,0,0,0,44,41,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,120,8,0,0,32,68,0,136,22,0,0,60,152,22,171,0,0,0,16,65,166,127,0,0,0,0,0,140,32,0,0,0,0,0,0,0,0,0
6,0,0,0,6,43,0,0,0,0,20,146,46,0,0,0,0,128,13,0,0,0,0,0,122,60,163,74,0,0,0,115,193,99,58,0,0,0,0,130,86,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,9,32,65,0,0,0,27,181,142,83,0,0,0,40,154,108,0,0,0,128,24,3,160,0,0,0,16,131,138,60,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,102,55,0,0,0,0,0,139,135,24,0,0,0,10,188,58,0,0,0,0,76,116,42,0,0,0,0,18,130,36,0,0,0,0,0,43,0,0,0
6,0,0,0,90,0,0,0,0,0,72,116,0,0,0,0,18,173,5,0,5,0,0,107,97,0,109,210,0,0,57,175,120,225,119,0,0,0,21,64,48,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,165,186,174,0,0,0,0,33,33,224,0,0,0,0,0,216,204,55,0,0,176,4,7,185,56,0,0,157,192,184,117,1,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,34,7,16,0,0,0,66,216,113,181,46,0,0,27,61,5,192,7,0,0,0,0,117,92,0,0,0,0,16,183,2,0,0,0,0,94,48,0,0,0
5,0,0,0,0,0,0,0,0,2,141,187,176,30,0,0,2,188,100,77,5,0,0,2,223,190,213,107,0,0,2,127,40,116,113,0,0,0,72,162,190,9,0,0,0,37,39,5,0,0
8,0,0,0,0,0,0,0,0,0,20,164,172,64,0,0,0,16,148,112,140,0,0,0,60,247,96,4,0,0,8,168,128,32,0,0,0,16,188,188,16,0,0,0,0,16,32,0,0,0
0,0,0,0,0,0,0,0,0,20,102,101,100,54,0,0,106,58,30,0,93,0,0,75,0,0,0,74,11,0,98,4,0,0,97,4,0,21,119,52,62,99,0,0,0,4,57,43,0,0
9,0,0,0,0,0,0,0,0,0,5,86,70,12,0,0,0,132,34,92,3,0,0,0,106,113,124,0,0,0,0,0,121,45,0,0,0,0,0,154,0,0,0,0,0,6,71,0,0,0
1,0,0,0,0,0,0,0,0,0,26,176,0,0,0,0,0,26,231,5,0,0,0,0,0,227,25,0,0,0,0,0,167,45,0,0,0,0,0,71,211,10,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,91,225,79,1,0,0,50,141,40,92,146,0,0,162,13,0,0,149,39,0,155,20,0,1,121,38,0,32,149,162,159,98,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,130,137,143,107,0,0,0,0,46,143,225,5,0,0,0,45,17,79,151,0,0,0,28,113,116,49,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,72,123,0,0,0,0,0,131,144,0,0,0,0,0,207,62,0,0,0,0,3,236,14,0,0,0,0,47,189,0,0,9,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,49,178,182,31,0,0,0,11,15,112,116,0,0,0,0,2,182,52,0,0,0,0,135,185,100,125,41,0,0,83,117,81,20,0,0,0,0,0,0,0,0
2,0,0,0,18,20,0,0,0,0,111,168,147,110,0,0,0,0,0,29,186,0,0,37,132,123,153,98,0,29,190,89,212,206,1,0,22,135,126,43,44,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,46,101,144,0,0,0,0,10,87,93,0,0,0,42,141,91,128,19,0,0,0,52,0,60,56,0,0,0,101,114,130,7,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,59,157,179,113,0,0,0,18,64,175,58,0,0,0,53,228,89,0,0,23,90,0,75,151,0,0,2,154,192,187,39,0,0,0,0,0,0,0,0,0
6,0,0,0,0,18,12,0,0,0,0,0,137,12,0,0,0,0,91,66,0,0,0,0,35,202,30,0,0,0,0,120,87,75,0,0,0,0,115,114,2,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,7,120,0,0,0,46,13,86,78,0,0,1,189,41,174,5,0,0,33,137,189,100,4,0,0,0,1,163,8,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,42,65,87,0,0,0,0,89,47,132,0,0,0,0,0,24,105,0,0,0,0,0,115,27,0,0,0,0,14,148,0,0,0,0,0,38,33,0,0,0
5,0,0,0,0,0,0,0,0,0,0,6,63,89,0,0,0,76,150,110,46,0,9,6,67,130,107,0,0,8,147,56,75,137,0,0,0,7,84,110,8,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,101,87,74,110,10,0,107,3,0,0,55,52,0,105,10,33,64,71,1,0,0,58,50,0,0,0,0,0,0,0,0,0,0
6,0,0,0,18,50,0,0,0,0,0,149,32,0,0,0,0,68,139,0,0,0,0,12,200,22,156,93,0,0,37,182,159,211,43,0,0,0,61,115,41,0,0,0,0,0,0,0,0,0
2,0,0,0,54,9,0,0,0,0,0,33,144,0,0,0,0,37,167,59,0,0,0,22,130,16,0,0,0,0,90,43,75,80,33,0,0,11,90,62,55,89,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,37,9,2,19,0,0,42,219,163,192,111,0,0,23,42,16,197,10,0,0,0,0,131,97,0,0,0,0,40,185,3,0,0,0,0,108,43,0,0,0
9,0,0,0,0,0,0,0,0,0,53,103,28,0,0,0,38,91,11,96,0,0,0,28,145,13,188,0,0,0,0,49,124,149,6,0,0,0,0,0,84,53,0,0,0,0,0,15,12,0
8,0,0,0,0,0,0,0,0,0,35,138,159,20,0,0,0,95,142,110,108,0,0,0,13,224,152,22,0,0,18,181,177,72,0,0,0,97,154,183,39,0,0,0,4,58,39,0,0,0
5,0,0,0,0,0,0,0,0,5,136,143,136,88,0,0,8,166,27,2,0,0,0,0,15,176,22,0,0,0,6,38,24,169,15,0,0,42,165,159,191,85,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,8,88,43,0,0,0,0,132,35,175,0,0,0,0,106,108,126,0,0,0,0,0,81,63,0,0,0,0,1,153,5,0,0,0,0,11,77,0,0,0
2,0,0,0,0,0,0,0,0,0,5,32,1,0,0,0,75,142,129,90,0,0,0,50,0,53,137,14,0,0,0,52,202,99,101,15,0,0,49,97,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,53,126,0,0,0,0,0,125,77,0,0,0,0,0,174,9,0,0,0,0,36,161,0,0,0,0,0,133,63,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,64,25,0,0,0,0,0,110,1,0,0,0,0,0,98,0,0,0,0,0,0,109,0,0,0,0,0,15,95,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,109,13,0,0,0,48,5,146,0,0,0,0,153,61,130,0,0,0,11,125,188,97,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,31,0,12,71,0,0,49,156,0,94,126,0,0,193,125,114,230,20,0,0,7,0,57,132,0,0,0,0,0,184,22,0,0,0,0,0,65,0,0,0
5,0,0,0,0,0,0,0,0,0,0,3,24,35,0,0,0,21,173,132,64,0,6,7,75,149,115,0,0,25,128,22,6,153,1,0,0,25,121,131,34,0,0,0,0,0,0,0,0,0
6,0,0,0,0,21,9,0,0,0,0,14,159,10,0,0,0,0,144,38,0,0,0,0,64,153,37,0,0,0,0,172,71,176,11,0,0,22,104,30,97,0,0,0,0,0,0,0,0,0
